DrugId:START_ID(Drug),Relation:TYPE,ProteinId:END_ID(Protein),RelationName,Action
DB14715,DrugToProtein,Q99928,Target,Positive allosteric modulator
DB14715,DrugToProtein,O00591,Target,Positive allosteric modulator
DB14715,DrugToProtein,Q9UN88,Target,Positive allosteric modulator
DB14715,DrugToProtein,P14867,Target,Ligand
DB14715,DrugToProtein,P47869,Target,Ligand
DB14715,DrugToProtein,P34903,Target,Ligand
DB14715,DrugToProtein,P48169,Target,Ligand
DB14715,DrugToProtein,P31644,Target,Ligand
DB14715,DrugToProtein,Q16445,Target,Ligand
DB14715,DrugToProtein,P18505,Target,Ligand
DB14715,DrugToProtein,P47870,Target,Ligand
DB14715,DrugToProtein,P28472,Target,Ligand
DB14715,DrugToProtein,O14764,Target,Ligand
DB14715,DrugToProtein,P78334,Target,Ligand
DB14715,DrugToProtein,Q8N1C3,Target,Ligand
DB14715,DrugToProtein,P18507,Target,Ligand
DB14715,DrugToProtein,Q99928,Target,Ligand
DB14715,DrugToProtein,O00591,Target,Ligand
DB14715,DrugToProtein,Q9UN88,Target,Ligand
DB14719,DrugToProtein,P14867,Target,Positive allosteric modulator
DB14719,DrugToProtein,P47869,Target,Positive allosteric modulator
DB14719,DrugToProtein,P34903,Target,Positive allosteric modulator
DB14719,DrugToProtein,P48169,Target,Positive allosteric modulator
DB14719,DrugToProtein,P31644,Target,Positive allosteric modulator
DB14719,DrugToProtein,Q16445,Target,Positive allosteric modulator
DB14719,DrugToProtein,P18505,Target,Positive allosteric modulator
DB14719,DrugToProtein,P47870,Target,Positive allosteric modulator
DB14719,DrugToProtein,P28472,Target,Positive allosteric modulator
DB14719,DrugToProtein,O14764,Target,Positive allosteric modulator
DB14719,DrugToProtein,P78334,Target,Positive allosteric modulator
DB14719,DrugToProtein,Q8N1C3,Target,Positive allosteric modulator
DB14719,DrugToProtein,P18507,Target,Positive allosteric modulator
DB14719,DrugToProtein,Q99928,Target,Positive allosteric modulator
DB14719,DrugToProtein,O00591,Target,Positive allosteric modulator
DB14719,DrugToProtein,Q9UN88,Target,Positive allosteric modulator
DB14719,DrugToProtein,P14867,Target,Ligand
DB14719,DrugToProtein,P47869,Target,Ligand
DB14719,DrugToProtein,P34903,Target,Ligand
DB14719,DrugToProtein,P48169,Target,Ligand
DB14719,DrugToProtein,P31644,Target,Ligand
DB14719,DrugToProtein,Q16445,Target,Ligand
DB14719,DrugToProtein,P18505,Target,Ligand
DB14719,DrugToProtein,P47870,Target,Ligand
DB14719,DrugToProtein,P28472,Target,Ligand
DB14719,DrugToProtein,O14764,Target,Ligand
DB14719,DrugToProtein,P78334,Target,Ligand
DB14719,DrugToProtein,Q8N1C3,Target,Ligand
DB14719,DrugToProtein,P18507,Target,Ligand
DB14719,DrugToProtein,Q99928,Target,Ligand
DB14719,DrugToProtein,O00591,Target,Ligand
DB14719,DrugToProtein,Q9UN88,Target,Ligand
DB14723,DrugToProtein,P04629,Target,Inhibitor
DB14723,DrugToProtein,Q16620,Target,Inhibitor
DB14723,DrugToProtein,Q16288,Target,Inhibitor
DB14724,DrugToProtein,P01579,Target,Neutralizer
DB14731,DrugToProtein,P26951,Target,Ligand
DB14738,DrugToProtein,P00740,Target,Activator
DB14738,DrugToProtein,P00742,Target,Activator
DB14738,DrugToProtein,P00734,Target,Activator
DB14738,DrugToProtein,P04275,Target,Activator
DB14738,DrugToProtein,P00740,Target,Binder
DB14738,DrugToProtein,P00742,Target,Binder
DB14738,DrugToProtein,P00734,Target,Binder
DB14738,DrugToProtein,P04275,Target,Binder
DB14740,DrugToProtein,P01137,Target,Modulator
DB14740,DrugToProtein,P01137,Target,Inhibitor
DB14751,DrugToProtein,P08069,Target,Agonist
DB14751,DrugToProtein,P06213,Target,Agonist
DB14751,DrugToProtein,P11717,Target,Agonist
DB14751,DrugToProtein,P08069,Target,Unknown
DB14751,DrugToProtein,P06213,Target,Unknown
DB14751,DrugToProtein,P11717,Target,Unknown
DB14754,DrugToProtein,Q01959,Target,Unknown
DB14754,DrugToProtein,P23975,Target,Unknown
DB14762,DrugToProtein,P29460,Target,Inhibitor
DB14762,DrugToProtein,Q9NPF7,Target,Inhibitor
DB14766,DrugToProtein,P21453,Target,Modulator
DB14766,DrugToProtein,O95977,Target,Modulator
DB14766,DrugToProtein,Q9H228,Target,Modulator
DB14776,DrugToProtein,Q15116,Target,Inhibitor
DB14776,DrugToProtein,Q9NZQ7,Target,Inhibitor
DB14783,DrugToProtein,Q9GZZ6,Target,Agonist
DB14785,DrugToProtein,Q06187,Target,Inhibitor
DB14805,DrugToProtein,Q04609,Target,Binder
DB14811,DrugToProtein,P28907,Target,Binder
DB14840,DrugToProtein,P10721,Target,Inhibitor
DB14840,DrugToProtein,P09619,Target,Inhibitor
DB14840,DrugToProtein,Q02763,Target,Inhibitor
DB14840,DrugToProtein,P35968,Target,Inhibitor
DB14840,DrugToProtein,P15056,Target,Inhibitor
DB14840,DrugToProtein,P16234,Target,Inhibitor
DB14845,DrugToProtein,P23458,Target,Inhibitor
DB14851,DrugToProtein,P18627,Target,Antibody
DB14864,DrugToProtein,P15692,Target,Inhibitor
DB14881,DrugToProtein,P35372,Target,Agonist
DB14892,DrugToProtein,Q15116,Target,Inhibitor
DB14895,DrugToProtein,P13945,Target,Agonist
DB14901,DrugToProtein,Q8NBP7,Target,Antisense oligonucleotide
DB14904,DrugToProtein,Q02750,Target,Inhibitor
DB14904,DrugToProtein,P36507,Target,Inhibitor
DB14904,DrugToProtein,P46734,Target,Inhibitor
DB14904,DrugToProtein,P45985,Target,Inhibitor
DB14904,DrugToProtein,Q13163,Target,Inhibitor
DB14904,DrugToProtein,P52564,Target,Inhibitor
DB14904,DrugToProtein,O14733,Target,Inhibitor
DB14910,DrugToProtein,Q9NPF7,Target,Binder
DB14914,DrugToProtein,P10636,Target,Binder
DB14914,DrugToProtein,P21397,Target,Binder
DB14914,DrugToProtein,P27338,Target,Binder
DB14917,DrugToProtein,Q13535,Target,Inhibitor
DB14919,DrugToProtein,P55899,Target,Antibody
DB14921,DrugToProtein,P12883,Target,Inhibitory allosteric modulator
DB14922,DrugToProtein,Q15116,Target,Antibody
DB14924,DrugToProtein,P52333,Target,Inhibitor
DB14924,DrugToProtein,P42680,Target,Inhibitor
DB14924,DrugToProtein,Q08881,Target,Inhibitor
DB14924,DrugToProtein,P42681,Target,Inhibitor
DB14924,DrugToProtein,Q06187,Target,Inhibitor
DB14924,DrugToProtein,P51813,Target,Inhibitor
DB14939,DrugToProtein,P61073,Target,Inhibitor
DB14960,DrugToProtein,P10912,Target,Binder
DB14962,DrugToProtein,P12314,Target,Antibody
DB14962,DrugToProtein,P11387,Target,Antibody
DB14962,DrugToProtein,P12314,Target,Inhibitor
DB14962,DrugToProtein,P11387,Target,Inhibitor
DB14967,DrugToProtein,P04626,Target,Antagonist
DB14973,DrugToProtein,P23458,Target,Inhibitor
DB14973,DrugToProtein,O60674,Target,Inhibitor
DB14973,DrugToProtein,P52333,Target,Inhibitor
DB14973,DrugToProtein,P29597,Target,Inhibitor
DB14975,DrugToProtein,P69905,Target,Binder
DB14989,DrugToProtein,P49674,Target,Inhibitor
DB14989,DrugToProtein,O00329,Target,Inhibitor
DB14989,DrugToProtein,P00519,Target,Inhibitor
DB14996,DrugToProtein,P09871,Target,Inhibitor
DB14999,DrugToProtein,P17181,Target,Binder
DB15001,DrugToProtein,Q99062,Target,Ligand
DB15011,DrugToProtein,P21730,Target,Antagonist
DB15031,DrugToProtein,O43613,Target,Antagonist
DB15031,DrugToProtein,O43614,Target,Antagonist
DB15035,DrugToProtein,Q06187,Target,Inhibitor
DB15035,DrugToProtein,P00533,Target,Inhibitor
DB15035,DrugToProtein,P04626,Target,Inhibitor
DB15035,DrugToProtein,Q15303,Target,Inhibitor
DB15035,DrugToProtein,Q08881,Target,Inhibitor
DB15035,DrugToProtein,P51813,Target,Inhibitor
DB15035,DrugToProtein,O60674,Target,Inhibitor
DB15035,DrugToProtein,P42680,Target,Inhibitor
DB15035,DrugToProtein,P51451,Target,Inhibitor
DB15035,DrugToProtein,P52333,Target,Inhibitor
DB15035,DrugToProtein,Q13882,Target,Inhibitor
DB15035,DrugToProtein,P09769,Target,Inhibitor
DB15035,DrugToProtein,P42685,Target,Inhibitor
DB15035,DrugToProtein,P06239,Target,Inhibitor
DB15035,DrugToProtein,P42681,Target,Inhibitor
DB15043,DrugToProtein,Q15116,Target,Inhibitor
DB15044,DrugToProtein,P15391,Target,Binder
DB15067,DrugToProtein,P02656,Target,Inhibitor
DB15071,DrugToProtein,P43116,Target,Agonist
DB15071,DrugToProtein,P34995,Target,Agonist
DB15090,DrugToProtein,Q969D9,Target,Binder
DB15091,DrugToProtein,P23458,Target,Inhibitor
DB15093,DrugToProtein,P10912,Target,Agonist
DB15097,DrugToProtein,P56373,Target,Antagonist
DB15097,DrugToProtein,Q9UBL9,Target,Antagonist
DB15100,DrugToProtein,P32970,Target,Antibody
DB15102,DrugToProtein,P11362,Target,Inhibitor
DB15102,DrugToProtein,P21802,Target,Inhibitor
DB15102,DrugToProtein,P22607,Target,Inhibitor
DB15102,DrugToProtein,P22455,Target,Inhibitor
DB15114,DrugToProtein,P04150,Target,Agonist
DB15114,DrugToProtein,P08235,Target,Agonist
DB15114,DrugToProtein,P04150,Target,Antagonist
DB15114,DrugToProtein,P08235,Target,Antagonist
DB15119,DrugToProtein,P17181,Target,Binder
DB15119,DrugToProtein,P48551,Target,Binder
DB15133,DrugToProtein,P08581,Target,Inhibitor
DB15133,DrugToProtein,Q9Y2I1,Target,Inhibitor
DB15133,DrugToProtein,P49286,Target,Inhibitor
DB15149,DrugToProtein,P11362,Target,Inhibitor
DB15149,DrugToProtein,P21802,Target,Inhibitor
DB15149,DrugToProtein,P22607,Target,Inhibitor
DB15149,DrugToProtein,P22455,Target,Inhibitor
DB15163,DrugToProtein,Q9H244,Target,Antagonist
DB15164,DrugToProtein,P04275,Target,Cleavage
DB15165,DrugToProtein,P01031,Target,Inhibitor
DB15170,DrugToProtein,Q06187,Target,Inhibitor
DB15171,DrugToProtein,P43220,Target,Agonist
DB15171,DrugToProtein,P09681,Target,Agonist
DB15218,DrugToProtein,P01031,Target,Antibody
DB15226,DrugToProtein,P47871,Target,Agonist
DB15227,DrugToProtein,Q06187,Target,Inhibitor
DB15233,DrugToProtein,P10721,Target,Inhibitor
DB15248,DrugToProtein,Q14973,Target,Inhibitor
DB15250,DrugToProtein,P51686,Target,Unknown
DB15258,DrugToProtein,P01857,Target,Cleavage
DB15258,DrugToProtein,P01859,Target,Cleavage
DB15258,DrugToProtein,P01861,Target,Cleavage
DB15258,DrugToProtein,P01860,Target,Cleavage
DB15270,DrugToProtein,P55899,Target,Binder
DB15271,DrugToProtein,P16109,Target,Inhibitor
DB15283,DrugToProtein,P40967,Target,Binder
DB15303,DrugToProtein,P15692,Target,Antagonist
DB15303,DrugToProtein,O15123,Target,Antagonist
DB15327,DrugToProtein,P00533,Target,Inhibitor
DB15327,DrugToProtein,Q06187,Target,Inhibitor
DB15328,DrugToProtein,Q16602,Target,Antagonist
DB15347,DrugToProtein,Q06187,Target,Inhibitor
DB15354,DrugToProtein,Q9Y5C1,Target,Inhibitor
DB15395,DrugToProtein,Q02223,Target,Antibody
DB15395,DrugToProtein,P04234,Target,Antibody
DB15395,DrugToProtein,P07766,Target,Antibody
DB15395,DrugToProtein,P09693,Target,Antibody
DB15395,DrugToProtein,P20963,Target,Antibody
DB15399,DrugToProtein,P08069,Target,Inhibitor
DB15399,DrugToProtein,P06213,Target,Inhibitor
DB15406,DrugToProtein,O15552,Target,Antagonist
DB15413,DrugToProtein,P15328,Target,Ligand
DB15434,DrugToProtein,P11836,Target,Binder
DB15434,DrugToProtein,P07766,Target,Binder
DB15442,DrugToProtein,P11802,Target,Inhibitor
DB15442,DrugToProtein,Q00534,Target,Inhibitor
DB15442,DrugToProtein,P50750,Target,Inhibitor
DB15442,DrugToProtein,P24941,Target,Inhibitor
DB15442,DrugToProtein,Q00535,Target,Inhibitor
DB15442,DrugToProtein,P50613,Target,Inhibitor
DB15444,DrugToProtein,P13569,Target,Positive allosteric modulator
DB15456,DrugToProtein,Q02153,Target,Stimulator
DB15463,DrugToProtein,Q99814,Target,Inhibitor
DB15488,DrugToProtein,Q92847,Target,Agonist
DB15488,DrugToProtein,P10275,Target,Agonist
DB15489,DrugToProtein,P14867,Target,Ligand
DB15489,DrugToProtein,P47869,Target,Ligand
DB15489,DrugToProtein,P34903,Target,Ligand
DB15489,DrugToProtein,P31644,Target,Ligand
DB15489,DrugToProtein,Q8N1C3,Target,Ligand
DB15489,DrugToProtein,P18507,Target,Ligand
DB15489,DrugToProtein,Q99928,Target,Ligand
DB15489,DrugToProtein,P48169,Target,Ligand
DB15489,DrugToProtein,Q16445,Target,Ligand
DB15489,DrugToProtein,P18505,Target,Ligand
DB15489,DrugToProtein,P47870,Target,Ligand
DB15489,DrugToProtein,P28472,Target,Ligand
DB15489,DrugToProtein,O14764,Target,Ligand
DB15489,DrugToProtein,P78334,Target,Ligand
DB15489,DrugToProtein,O00591,Target,Ligand
DB15489,DrugToProtein,Q9UN88,Target,Ligand
DB15489,DrugToProtein,P14867,Target,Positive allosteric modulator
DB15489,DrugToProtein,P47869,Target,Positive allosteric modulator
DB15489,DrugToProtein,P34903,Target,Positive allosteric modulator
DB15489,DrugToProtein,P31644,Target,Positive allosteric modulator
DB15489,DrugToProtein,Q8N1C3,Target,Positive allosteric modulator
DB15489,DrugToProtein,P18507,Target,Positive allosteric modulator
DB15489,DrugToProtein,Q99928,Target,Positive allosteric modulator
DB15489,DrugToProtein,P48169,Target,Positive allosteric modulator
DB15489,DrugToProtein,Q16445,Target,Positive allosteric modulator
DB15489,DrugToProtein,P18505,Target,Positive allosteric modulator
DB15489,DrugToProtein,P47870,Target,Positive allosteric modulator
DB15489,DrugToProtein,P28472,Target,Positive allosteric modulator
DB15489,DrugToProtein,O14764,Target,Positive allosteric modulator
DB15489,DrugToProtein,P78334,Target,Positive allosteric modulator
DB15489,DrugToProtein,O00591,Target,Positive allosteric modulator
DB15489,DrugToProtein,Q9UN88,Target,Positive allosteric modulator
DB15490,DrugToProtein,P14867,Target,Positive allosteric modulator
DB15490,DrugToProtein,P47869,Target,Positive allosteric modulator
DB15490,DrugToProtein,P34903,Target,Positive allosteric modulator
DB15490,DrugToProtein,P48169,Target,Positive allosteric modulator
DB15490,DrugToProtein,P31644,Target,Positive allosteric modulator
DB15490,DrugToProtein,Q16445,Target,Positive allosteric modulator
DB15490,DrugToProtein,P18505,Target,Positive allosteric modulator
DB15490,DrugToProtein,P47870,Target,Positive allosteric modulator
DB15490,DrugToProtein,P28472,Target,Positive allosteric modulator
DB15490,DrugToProtein,O14764,Target,Positive allosteric modulator
DB15490,DrugToProtein,P78334,Target,Positive allosteric modulator
DB15490,DrugToProtein,Q8N1C3,Target,Positive allosteric modulator
DB15490,DrugToProtein,P18507,Target,Positive allosteric modulator
DB15490,DrugToProtein,Q99928,Target,Positive allosteric modulator
DB15490,DrugToProtein,O00591,Target,Positive allosteric modulator
DB15490,DrugToProtein,Q9UN88,Target,Positive allosteric modulator
DB15493,DrugToProtein,Q96EB6,Target,Inhibitor
DB15493,DrugToProtein,Q8IXJ6,Target,Inhibitor
DB15493,DrugToProtein,Q9NXA8,Target,Inhibitor
DB15494,DrugToProtein,P30874,Target,Ligand
DB15494,DrugToProtein,P35346,Target,Ligand
DB15494,DrugToProtein,P32745,Target,Ligand
DB15494,DrugToProtein,P30872,Target,Ligand
DB15495,DrugToProtein,P35232,Target,Inhibitor
DB15495,DrugToProtein,Q99623,Target,Inhibitor
DB15496,DrugToProtein,P35232,Target,Inhibitor
DB15496,DrugToProtein,Q99623,Target,Inhibitor
DB15498,DrugToProtein,P33981,Target,Inhibitor
DB15534,DrugToProtein,P07437,Target,Binder
DB15534,DrugToProtein,Q71U36,Target,Binder
DB15565,DrugToProtein,P12821,Target,Unknown
DB15566,DrugToProtein,P04150,Target,Agonist
DB15568,DrugToProtein,P01116,Target,Inhibitor
DB15569,DrugToProtein,P01116,Target,Inhibitor
DB15570,DrugToProtein,P51679,Target,Antagonist
DB15588,DrugToProtein,P01112,Target,Regulator
DB15588,DrugToProtein,P08246,Target,Regulator
DB15588,DrugToProtein,P01112,Target,Inhibitor
DB15588,DrugToProtein,P08246,Target,Inhibitor
DB15593,DrugToProtein,P11532,Target,Inducer
DB15598,DrugToProtein,P05106,Target,Substrate
DB15598,DrugToProtein,P49281,Target,Substrate
DB15599,DrugToProtein,P43235,Target,Inhibitor
DB15617,DrugToProtein,P69905,Target,Binder
DB15617,DrugToProtein,P02786,Target,Binder
DB15617,DrugToProtein,Q9UP52,Target,Binder
DB15624,DrugToProtein,P53779,Target,Inhibitor
DB15624,DrugToProtein,P45983,Target,Inhibitor
DB15624,DrugToProtein,P45984,Target,Inhibitor
DB15626,DrugToProtein,Q9HB29,Target,Antagonist
DB15627,DrugToProtein,Q15116,Target,Binder
DB15628,DrugToProtein,P01589,Target,Antibody
DB15635,DrugToProtein,Q5ZPR3,Target,Binder
DB15636,DrugToProtein,P01031,Target,Inhibitor
DB15643,DrugToProtein,Q9BYF1,Target,Inhibitor
DB15647,DrugToProtein,P10275,Target,Antagonist
DB15650,DrugToProtein,P43220,Target,Agonist
DB15665,DrugToProtein,Q96RJ0,Target,Agonist
DB15665,DrugToProtein,P08908,Target,Agonist
DB15669,DrugToProtein,P29371,Target,Antagonist
DB15685,DrugToProtein,P07949,Target,Inhibitor
DB15685,DrugToProtein,P17948,Target,Inhibitor
DB15685,DrugToProtein,P35916,Target,Inhibitor
DB15685,DrugToProtein,P11362,Target,Inhibitor
DB15685,DrugToProtein,P21802,Target,Inhibitor
DB15685,DrugToProtein,P22607,Target,Inhibitor
DB15688,DrugToProtein,Q16602,Target,Antagonist
DB15690,DrugToProtein,P03372,Target,Binder
DB15690,DrugToProtein,Q92731,Target,Binder
DB15694,DrugToProtein,P32320,Target,Inhibitor
DB15699,DrugToProtein,P15391,Target,Binder
DB15719,DrugToProtein,Q02223,Target,Binder
DB15762,DrugToProtein,P08887,Target,Binder
DB15765,DrugToProtein,Q15116,Target,Inhibitor
DB15766,DrugToProtein,Q15116,Target,Antibody
DB15767,DrugToProtein,Q15116,Target,Inhibitor
DB15768,DrugToProtein,Q15116,Target,Inhibitor
DB15769,DrugToProtein,Q9NZQ7,Target,Inhibitor
DB15770,DrugToProtein,Q9NZQ7,Target,Inhibitor
DB15771,DrugToProtein,Q9NZQ7,Target,Inhibitor
DB15772,DrugToProtein,Q9NZQ7,Target,Inhibitor
DB15773,DrugToProtein,Q9NZQ7,Target,Inhibitor
DB15791,DrugToProtein,P13612,Target,Unknown
DB15791,DrugToProtein,P05556,Target,Unknown
DB15822,DrugToProtein,P07949,Target,Inhibitor
DB15822,DrugToProtein,Q08345,Target,Inhibitor
DB15822,DrugToProtein,Q16288,Target,Inhibitor
DB15822,DrugToProtein,P36888,Target,Inhibitor
DB15822,DrugToProtein,P23458,Target,Inhibitor
DB15822,DrugToProtein,O60674,Target,Inhibitor
DB15822,DrugToProtein,P04629,Target,Inhibitor
DB15822,DrugToProtein,P35968,Target,Inhibitor
DB15822,DrugToProtein,P09619,Target,Inhibitor
DB15822,DrugToProtein,P11362,Target,Inhibitor
DB15822,DrugToProtein,P21802,Target,Inhibitor
DB15873,DrugToProtein,P30874,Target,Binder
DB15935,DrugToProtein,Q9UJM8,Target,Antisense oligonucleotide
DB15982,DrugToProtein,P03952,Target,Inhibitor
DB16007,DrugToProtein,P04275,Target,Binder
DB16007,DrugToProtein,P00451,Target,Binder
DB16007,DrugToProtein,P04275,Target,Regulator
DB16007,DrugToProtein,P00451,Target,Regulator
DB16019,DrugToProtein,P07288,Target,Binder
DB16098,DrugToProtein,Q16602,Target,Antagonist
DB16099,DrugToProtein,P11717,Target,Ligand
DB16165,DrugToProtein,P08235,Target,Antagonist
DB16200,DrugToProtein,P00751,Target,Inhibitor
DB16217,DrugToProtein,O00329,Target,Inhibitor
DB16220,DrugToProtein,P10912,Target,Ligand
DB16220,DrugToProtein,P16471,Target,Ligand
DB16222,DrugToProtein,P15391,Target,Binder
DB16226,DrugToProtein,Q12908,Target,Inhibitor
DB16236,DrugToProtein,P30613,Target,Activator
DB16236,DrugToProtein,P11511,Target,Activator
DB16236,DrugToProtein,P30613,Target,Inhibitor
DB16236,DrugToProtein,P11511,Target,Inhibitor
DB16255,DrugToProtein,Q96RI1,Target,Agonist
DB16261,DrugToProtein,Q12908,Target,Inhibitor
DB16265,DrugToProtein,P35968,Target,Antibody
DB16266,DrugToProtein,P50052,Target,Antagonist
DB16267,DrugToProtein,O75874,Target,Inhibitor
DB16275,DrugToProtein,P11049,Target,Antibody
DB16279,DrugToProtein,P37288,Target,Antagonist
DB16279,DrugToProtein,P30518,Target,Antagonist
DB16309,DrugToProtein,P02766,Target,Regulator
DB16315,DrugToProtein,P35408,Target,Agonist
DB16315,DrugToProtein,P34995,Target,Agonist
DB16315,DrugToProtein,P43116,Target,Agonist
DB16315,DrugToProtein,P43115,Target,Agonist
DB16318,DrugToProtein,P35225,Target,Inhibitor
DB16318,DrugToProtein,P05112,Target,Inhibitor
DB16321,DrugToProtein,P34972,Target,Agonist
DB16324,DrugToProtein,Q9NR97,Target,Agonist
DB16341,DrugToProtein,Q9NR96,Target,Agonist
