GoId:ID(GO),GoTermName,GoTermType,:LABEL
160101,Trna (guanine(10)-n2)-dimethyltransferase activity,Molecular_function,GO
160102,Trna (guanine(10)-n2)-methyltransferase activity,Molecular_function,GO
160103,Trna (guanine(26)-n2/guanine(27)-n2)-dimethyltransferase activity,Molecular_function,GO
160104,Trna (guanine(26)-n2)-dimethyltransferase activity,Molecular_function,GO
160105,Trna (adenine(22)-n1)-methyltransferase activity,Molecular_function,GO
160106,Trna (adenine(9)-n1)-methyltransferase activity,Molecular_function,GO
160107,Trna (adenine(58)-n1)-methyltransferase activity,Molecular_function,GO
160108,Animal gross anatomical part developmental process,Biological_process,GO
160109,Plant gross anatomical part developmental process,Biological_process,GO
160110,Axonemal microtubule doublet inner sheath,Cellular_component,GO
160111,Axonemal a tubule inner sheath,Cellular_component,GO
160112,Axonemal b tubule inner sheath,Cellular_component,GO
160113,Axonemal microtubule doublet inner junction,Cellular_component,GO
160114,Axonemal microtubule doublet outer junction,Cellular_component,GO
160115,Axonemal microtubule doublet ribbon,Cellular_component,GO
160117,Trna (guanine(6)-n2)-methyltransferase activity,Molecular_function,GO
160118,Trna (guanine(7)-n2)-methyltransferase activity,Molecular_function,GO
160119,Cuproptosis,Biological_process,GO
160121,Bis(monoacylglycero)phosphate synthase activity,Molecular_function,GO
160122,Corneal epithelial cell differentiation,Biological_process,GO
160123,Structural constituent of nuclear lamina,Molecular_function,GO
160124,Guanyl nucleotide exchange factor activator activity,Molecular_function,GO
160125,Ph-gated sodium channel activity,Molecular_function,GO
160126,Ph-gated calcium channel activity,Molecular_function,GO
160127,Protein-rna covalent cross-linking repair,Biological_process,GO
160128,Ph-gated monoatomic ion channel activity,Molecular_function,GO
160129,Protein-dna covalent cross-linking activity,Molecular_function,GO
160130,Mrna cap methyltransferase rnmt:ramac complex,Cellular_component,GO
160131,Sperm migration through the uterotubal junction,Biological_process,GO
160132,Meisosome,Cellular_component,GO
160133,Bicarbonate channel activity,Molecular_function,GO
160134,Protein-rna sequence-specific adaptor activity,Molecular_function,GO
160135,Phospholipase c-activating endothelin receptor signaling pathway,Biological_process,GO
160136,16s rrna pseudouridine(516) synthase activity,Molecular_function,GO
160137,23s rrna pseudouridine(2457) synthase activity,Molecular_function,GO
160138,23s rrna pseudouridine(2604) synthase activity,Molecular_function,GO
160139,23s rrna pseudouridine(2605) synthase activity,Molecular_function,GO
160140,23s rrna pseudouridine(1911/1915/1917) synthase activity,Molecular_function,GO
160141,23s rrna pseudouridine(955/2504/2580) synthase activity,Molecular_function,GO
160142,23s rrna pseudouridine(746) synthase activity,Molecular_function,GO
160143,21s rrna pseudouridine(2819) synthase activity,Molecular_function,GO
160144,Gdf15-gfral signaling pathway,Biological_process,GO
160145,Negative regulation of gdf15-gfral signaling pathway,Biological_process,GO
160147,Trna pseudouridine(38-40) synthase activity,Molecular_function,GO
160148,Trna pseudouridine(55) synthase activity,Molecular_function,GO
160149,Trna pseudouridine(65) synthase activity,Molecular_function,GO
160150,Trna pseudouridine(13) synthase activity,Molecular_function,GO
160151,Trna pseudouridine(32) synthase activity,Molecular_function,GO
160152,Trna pseudouridine(31) synthase activity,Molecular_function,GO
160153,Mitochondrial trna pseudouridine(27/28) synthase activity,Molecular_function,GO
160154,Trna pseudouridine(38/39) synthase activity,Molecular_function,GO
160155,Crinophagy,Biological_process,GO
160156,Secretory granule-lysosome fusion,Biological_process,GO
160157,Branched-chain alpha-ketoacid dehydrogenase complex,Cellular_component,GO
160159,Positive regulation of n-acetylmuramic acid catabolic process,Biological_process,GO
160160,Positive regulation of nicotine catabolic process,Biological_process,GO
160161,Positive regulation of propanediol catabolic process,Biological_process,GO
160162,Cd27 signaling pathway,Biological_process,GO
160163,S-nitrosoglutathione reductase (nadph) activity,Molecular_function,GO
160164,Negative regulation of chromatin loopin,Biological_process,GO
160165,"Cd8-positive, alpha-beta t cell homeostasis",Biological_process,GO
160166,2-oxoadipate dehydrogenase activity,Molecular_function,GO
160167,Oxoadipate dehydrogenase complex,Cellular_component,GO
160168,T=9 icosahedral viral capsid,Cellular_component,GO
160169,T=21/pseudo21 icosahedral capsid,Cellular_component,GO
160170,T=27/pseudo27 icosahedral capsid,Cellular_component,GO
160171,T=28 icosahedral capsid,Cellular_component,GO
160172,T=31/pseudo31 icosahedral capsid,Cellular_component,GO
160173,Histamine transmembrane transporter activity,Molecular_function,GO
160174,Cortical rotation,Biological_process,GO
160175,Somatic muscle attachment to chitin-based cuticle,Biological_process,GO
160176,Magnesium ion transport from cytosol to endoplasmic reticulum,Biological_process,GO
160177,Positive regulation of autophagosome-lysosome fusion,Biological_process,GO
160178,Dipeptide uniporter activity,Molecular_function,GO
160179,Intestinal iron absorption,Biological_process,GO
160181,Piperine biosynthetic process,Biological_process,GO
160182,Nitrate reductase (quinone) activity,Molecular_function,GO
160183,Autophagosome-membrane adaptor activity,Molecular_function,GO
160184,Paracellular transport,Biological_process,GO
160185,Phospholipase c activator activity,Molecular_function,GO
160186,Phospholipase c inhibitor activity,Molecular_function,GO
160187,Paracellular tight junction channel activity,Molecular_function,GO
170001,Ergothioneine transmembrane transporter activity,Molecular_function,GO
170002,Halotropism,Biological_process,GO
170003,Heme b transmembrane transporter activity,Molecular_function,GO
170004,Lipoate transmembrane transporter activity,Molecular_function,GO
170005,Cyclic nucleotide phosphodiesterase activator activity,Molecular_function,GO
170006,Lipoate transmembrane transport,Biological_process,GO
170007,Endoplasmic reticulum-lipid droplet tether activity,Molecular_function,GO
170008,Mrna phosphatase activator activity,Molecular_function,GO
170009,Endoplasmic reticulum-organelle membrane tether activity,Molecular_function,GO
170010,Nonsense-mediated decay complex,Cellular_component,GO
170011,Stalled ribosome sensor activity,Molecular_function,GO
170012,Histone h3k18 decrotonylase activity,Molecular_function,GO
170013,Channel complex,Cellular_component,GO
170014,Ankyrin-1 complex,Cellular_component,GO
170015,Carbon dioxide receptor activity,Molecular_function,GO
170016,Endoplasmic reticulum-endosome tether activity,Molecular_function,GO
170020,Ionotropic olfactory receptor activity,Molecular_function,GO
170021,Ionotropic taste receptor activity,Molecular_function,GO
170022,Ionotropic bitter taste receptor activity,Molecular_function,GO
170023,Ionotropic sweet taste receptor activity,Molecular_function,GO
170027,Ska complex,Cellular_component,GO
170033,L-amino acid metabolic process,Biological_process,GO
170034,L-amino acid biosynthetic process,Biological_process,GO
170035,L-amino acid catabolic process,Biological_process,GO
170036,Import into the mitochondrion,Biological_process,GO
170037,Export from the mitochondrion,Biological_process,GO
170038,Proteinogenic amino acid biosynthetic process,Biological_process,GO
170039,Proteinogenic amino acid metabolic process,Biological_process,GO
170040,Proteinogenic amino acid catabolic process,Biological_process,GO
170041,Non-proteinogenic amino acid metabolic process,Biological_process,GO
170043,Non-proteinogenic amino acid biosynthetic process,Biological_process,GO
170044,Non-proteinogenic amino acid catabolic process,Biological_process,GO
170045,Isopentenyl pyrophosphate transmembrate transporter activity,Molecular_function,GO
170046,Isopentenyl pyrophosphate import into mitochondrion,Biological_process,GO
170047,Virus-like capsid,Cellular_component,GO
170048,D-alanine import across plasma membrane,Biological_process,GO
170049,Box c/d rnp complex,Cellular_component,GO
170050,Box c/d methylation guide rnp complex,Cellular_component,GO
170051,Box c/d methylation guide scarnp complex,Cellular_component,GO
170052,Box c/d pre-rrna cleavage rnp complex,Cellular_component,GO
170053,Nuclease activator activity,Molecular_function,GO
170054,Ribonuclease activator activity,Molecular_function,GO
170055,Lipid transmembrane transporter activity,Molecular_function,GO
170056,Cholesterol 7-desaturase (nad(p)h) activity,Molecular_function,GO
170057,Rna ligase (gtp) activity,Molecular_function,GO
180000,Histone methyltransferase inhibitor activity,Molecular_function,GO
180001,Cyclic-di-amp binding,Molecular_function,GO
180002,Renal zinc excretion,Biological_process,GO
180003,S-adenosyl-l-methionine:s-adenosyl-l-homocysteine antiporter activity,Molecular_function,GO
180004,Rna polymerase ii ctd heptapeptide repeat y1 phosphatase activity,Molecular_function,GO
180005,Rna polymerase ii ctd heptapeptide repeat t4 phosphatase activity,Molecular_function,GO
180006,Rna polymerase ii ctd heptapeptide repeat s2 phosphatase activity,Molecular_function,GO
180007,Rna polymerase ii ctd heptapeptide repeat s5 phosphatase activity,Molecular_function,GO
180008,Rna polymerase ii ctd heptapeptide repeat s7 phosphatase activity,Molecular_function,GO
180009,Broad specificity neutral l-amino acid:basic l-amino acid antiporter activity,Molecular_function,GO
180010,"Co-transcriptional mrna 3'-end processing, cleavage and polyadenylation pathway",Biological_process,GO
180011,Cytosolic mrna polyadenylation,Biological_process,GO
180012,"Co-transcriptional rna 3'-end processing, cleavage and polyadenylation pathway",Biological_process,GO
180013,Lysophosphatidylserine flippase activity,Molecular_function,GO
180014,Protein-trna adaptor activity,Molecular_function,GO
180015,Nucleoside import across plasma membrane,Biological_process,GO
180016,Sumo ligase regulator activity,Molecular_function,GO
180017,K11-linked deubiquitinase activity,Molecular_function,GO
180018,Cytoplasmic polyadenylation-dependent rna catabolic process,Biological_process,GO
180019,Knl1/spc105 complex,Cellular_component,GO
180020,Membrane bending activity,Molecular_function,GO
180021,U6 snrna 2'-o-ribose methyltransferase activity,Molecular_function,GO
