DrugId:START_ID(Drug),Relation:TYPE,DiseaseId:END_ID(Disease),RelationName
DB00798,DrugToDisease,C0684256,Indication
DB00798,DrugToDisease,C0276085,Off-label use
DB00798,DrugToDisease,C0009768,Indication
DB00798,DrugToDisease,C0008311,Indication
DB00798,DrugToDisease,C0854211,Indication
DB00798,DrugToDisease,C0035468,Indication
DB00798,DrugToDisease,C0004626,Indication
DB00798,DrugToDisease,C0276088,Indication
DB00798,DrugToDisease,C0238528,Off-label use
DB00798,DrugToDisease,C0042571,Contraindication
DB00798,DrugToDisease,C0010930,Indication
DB00798,DrugToDisease,C0016436,Indication
DB00798,DrugToDisease,C0005743,Indication
DB00798,DrugToDisease,C0549398,Indication
DB00798,DrugToDisease,C0015403,Contraindication
DB00798,DrugToDisease,C2887096,Indication
DB00798,DrugToDisease,C0031154,Indication
DB00798,DrugToDisease,C0022658,Contraindication
DB00798,DrugToDisease,C0456107,Indication
DB00798,DrugToDisease,C0015407,Contraindication
DB00798,DrugToDisease,C0011175,Contraindication
DB00798,DrugToDisease,C0162627,Indication
DB00798,DrugToDisease,C0032064,Off-label use
DB00798,DrugToDisease,C0014836,Indication
DB00798,DrugToDisease,C0041322,Contraindication
DB00798,DrugToDisease,C0014347,Indication
DB00798,DrugToDisease,C0015404,Contraindication
DB00798,DrugToDisease,C0015405,Contraindication
DB00798,DrugToDisease,C0022570,Contraindication
DB00798,DrugToDisease,C0026896,Contraindication
DB00798,DrugToDisease,C1301518,Contraindication
DB00798,DrugToDisease,C0276075,Indication
DB00798,DrugToDisease,C0043410,Off-label use
DB00798,DrugToDisease,C0339968,Indication
DB00798,DrugToDisease,C0157749,Indication
DB00798,DrugToDisease,C1112209,Indication
DB00798,DrugToDisease,C0030578,Indication
DB00798,DrugToDisease,C0456103,Indication
DB00798,DrugToDisease,C0577690,Indication
DB00798,DrugToDisease,C0729587,Indication
DB00798,DrugToDisease,C0343402,Indication
DB00798,DrugToDisease,C1260917,Indication
DB00798,DrugToDisease,C0275979,Off-label use
DB00798,DrugToDisease,C0016867,Indication
DB03255,DrugToDisease,C0275518,Contraindication
DB03255,DrugToDisease,C0085096,Contraindication
DB03255,DrugToDisease,C0019348,Contraindication
DB03255,DrugToDisease,C0151773,Contraindication
DB03255,DrugToDisease,C0023895,Contraindication
DB03255,DrugToDisease,C0007114,Contraindication
DB03255,DrugToDisease,C0332798,Contraindication
DB03255,DrugToDisease,C0011849,Contraindication
DB03255,DrugToDisease,C1306459,Contraindication
DB03255,DrugToDisease,C0015732,Contraindication
DB03255,DrugToDisease,C0151664,Contraindication
DB03255,DrugToDisease,C0684256,Contraindication
DB03255,DrugToDisease,C0027947,Contraindication
DB03255,DrugToDisease,C0010823,Contraindication
DB03255,DrugToDisease,C0702159,Contraindication
DB03255,DrugToDisease,C0268734,Contraindication
DB03255,DrugToDisease,C0023524,Contraindication
DB03255,DrugToDisease,C0014544,Contraindication
DB03255,DrugToDisease,C0017181,Contraindication
DB03255,DrugToDisease,C0023374,Contraindication
DB03255,DrugToDisease,C0264886,Contraindication
DB03255,DrugToDisease,C0235063,Contraindication
DB03255,DrugToDisease,C0019360,Contraindication
DB03255,DrugToDisease,C0033774,Indication
DB03255,DrugToDisease,C3875321,Contraindication
DB03255,DrugToDisease,C0003615,Contraindication
DB03255,DrugToDisease,C0024299,Contraindication
DB03255,DrugToDisease,C0036974,Contraindication
DB03255,DrugToDisease,C0009663,Contraindication
DB03255,DrugToDisease,C0237938,Contraindication
DB03255,DrugToDisease,C0236124,Contraindication
DB03255,DrugToDisease,C0018794,Contraindication
DB11100,DrugToDisease,C0033774,Indication
DB11100,DrugToDisease,C2939465,Contraindication
DB11100,DrugToDisease,C0423775,Indication
DB11100,DrugToDisease,C0032708,Contraindication
DB11100,DrugToDisease,C0272053,Contraindication
DB11100,DrugToDisease,C0332798,Contraindication
DB11100,DrugToDisease,C0016436,Contraindication
DB11100,DrugToDisease,C0018939,Contraindication
DB11100,DrugToDisease,C0022658,Contraindication
DB11100,DrugToDisease,C0023895,Contraindication
DB11100,DrugToDisease,C0036508,Indication
DB11100,DrugToDisease,C3875321,Contraindication
DB11100,DrugToDisease,C0033860,Indication
DB14487,DrugToDisease,C0015230,Indication
DB14487,DrugToDisease,C0032708,Contraindication
DB14487,DrugToDisease,C0332798,Contraindication
DB14487,DrugToDisease,C0033246,Indication
DB14487,DrugToDisease,C0206504,Contraindication
DB14487,DrugToDisease,C0849907,Indication
DB14487,DrugToDisease,C0011974,Indication
DB14487,DrugToDisease,C0034886,Indication
DB14487,DrugToDisease,C0029878,Indication
DB14487,DrugToDisease,C0013456,Off-label use
DB14487,DrugToDisease,C0019112,Indication
DB14487,DrugToDisease,C0006434,Indication
DB14487,DrugToDisease,C1444173,Indication
DB14487,DrugToDisease,C0729586,Contraindication
DB14487,DrugToDisease,C0268070,Contraindication
DB14487,DrugToDisease,C0033774,Indication
DB14487,DrugToDisease,C0043250,Indication
DB14487,DrugToDisease,C0019202,Indication
DB14487,DrugToDisease,C0235950,Indication
DB09449,DrugToDisease,C0267387,Contraindication
DB09449,DrugToDisease,C0042029,Indication
DB09449,DrugToDisease,C0878544,Contraindication
DB09449,DrugToDisease,C0017601,Contraindication
DB09449,DrugToDisease,C0264886,Contraindication
DB09449,DrugToDisease,C3203356,Contraindication
DB09449,DrugToDisease,C0019569,Contraindication
DB09449,DrugToDisease,C0268734,Contraindication
DB09449,DrugToDisease,C0684275,Contraindication
DB09449,DrugToDisease,C0020538,Contraindication
DB09449,DrugToDisease,C0027430,Contraindication
DB09449,DrugToDisease,C0020683,Contraindication
DB09449,DrugToDisease,C0020550,Contraindication
DB09449,DrugToDisease,C0042880,Contraindication
DB09449,DrugToDisease,C2939465,Contraindication
DB09449,DrugToDisease,C1956346,Contraindication
DB09449,DrugToDisease,C0014544,Contraindication
DB09449,DrugToDisease,C0581377,Contraindication
DB09449,DrugToDisease,C2936781,Contraindication
DB09449,DrugToDisease,C0264716,Contraindication
DB09449,DrugToDisease,C0267516,Contraindication
DB09449,DrugToDisease,C0009806,Indication
DB09449,DrugToDisease,C0151664,Contraindication
DB09449,DrugToDisease,C0002871,Contraindication
DB09449,DrugToDisease,C0017168,Contraindication
DB09449,DrugToDisease,C3472181,Contraindication
DB09449,DrugToDisease,C0022658,Contraindication
DB09449,DrugToDisease,C1145628,Contraindication
DB09449,DrugToDisease,C0026896,Contraindication
DB09449,DrugToDisease,C0003962,Contraindication
DB09449,DrugToDisease,C0017181,Contraindication
DB09449,DrugToDisease,C0268000,Contraindication
DB09449,DrugToDisease,C0020488,Contraindication
DB09449,DrugToDisease,C0034155,Contraindication
DB09449,DrugToDisease,C1541124,Contraindication
DB09449,DrugToDisease,C0023895,Contraindication
DB09449,DrugToDisease,C0085681,Contraindication
DB09449,DrugToDisease,C3489393,Contraindication
DB09449,DrugToDisease,C0237938,Contraindication
DB09449,DrugToDisease,C0403654,Contraindication
DB09449,DrugToDisease,C0020502,Contraindication
DB09449,DrugToDisease,C1141890,Contraindication
DB09449,DrugToDisease,C0030446,Contraindication
DB09449,DrugToDisease,C0426639,Indication
DB09449,DrugToDisease,C0027709,Contraindication
DB09449,DrugToDisease,C0341677,Contraindication
DB09449,DrugToDisease,C0456127,Off-label use
DB09449,DrugToDisease,C0028961,Contraindication
DB09449,DrugToDisease,C0009319,Contraindication
DB09449,DrugToDisease,C0017152,Contraindication
DB09449,DrugToDisease,C0020598,Contraindication
DB09449,DrugToDisease,C1959799,Indication
DB09449,DrugToDisease,C0376185,Contraindication
DB09449,DrugToDisease,C0585136,Contraindication
DB09449,DrugToDisease,C0025162,Contraindication
DB09449,DrugToDisease,C0236663,Contraindication
DB09449,DrugToDisease,C0021390,Contraindication
DB09449,DrugToDisease,C0011175,Contraindication
DB09449,DrugToDisease,C0242528,Contraindication
DB09449,DrugToDisease,C0019569,Contraindication
DB09449,DrugToDisease,C0401148,Contraindication
DB09449,DrugToDisease,C0005779,Contraindication
DB09449,DrugToDisease,C0007222,Contraindication
DB09449,DrugToDisease,C0085605,Contraindication
DB09449,DrugToDisease,C0013604,Contraindication
DB09449,DrugToDisease,C0004093,Contraindication
DB09449,DrugToDisease,C0003460,Contraindication
DB09449,DrugToDisease,C0272053,Contraindication
DB09449,DrugToDisease,C0040479,Contraindication
DB09449,DrugToDisease,C0003615,Contraindication
DB09449,DrugToDisease,C0040156,Contraindication
DB09449,DrugToDisease,C0011849,Contraindication
DB09449,DrugToDisease,C0085682,Indication
DB09449,DrugToDisease,C0948779,Contraindication
DB09449,DrugToDisease,C1739363,Contraindication
DB09449,DrugToDisease,C0020625,Contraindication
DB09449,DrugToDisease,C0014848,Contraindication
DB09449,DrugToDisease,C0236124,Contraindication
DB09449,DrugToDisease,C0003466,Contraindication
DB09449,DrugToDisease,C0023890,Contraindication
DB09449,DrugToDisease,C0948089,Contraindication
DB11092,DrugToDisease,C0017574,Off-label use
DB11092,DrugToDisease,C0026618,Contraindication
DB00971,DrugToDisease,C0036508,Indication
DB00971,DrugToDisease,C3875321,Contraindication
DB00971,DrugToDisease,C0423775,Indication
DB00971,DrugToDisease,C0263377,Contraindication
DB00971,DrugToDisease,C0040262,Indication
DB09322,DrugToDisease,C0011849,Contraindication
DB09322,DrugToDisease,C0036202,Contraindication
DB09322,DrugToDisease,C0020538,Contraindication
DB09322,DrugToDisease,C0242350,Off-label use
DB09322,DrugToDisease,C0020456,Contraindication
DB09322,DrugToDisease,C0015403,Contraindication
DB09322,DrugToDisease,C0268070,Contraindication
DB09322,DrugToDisease,C0007222,Contraindication
DB09322,DrugToDisease,C0022650,Contraindication
DB09322,DrugToDisease,C1263846,Off-label use
DB09322,DrugToDisease,C0011991,Contraindication
DB09322,DrugToDisease,C0020437,Contraindication
DB09322,DrugToDisease,C0022658,Contraindication
DB09322,DrugToDisease,C0235267,Indication
DB09322,DrugToDisease,C0023895,Contraindication
DB09322,DrugToDisease,C0152517,Off-label use
DB09322,DrugToDisease,C0011175,Contraindication
DB09322,DrugToDisease,C0002962,Contraindication
DB09322,DrugToDisease,C0020550,Contraindication
DB09322,DrugToDisease,C0560619,Contraindication
DB09322,DrugToDisease,C0221036,Off-label use
DB09322,DrugToDisease,C0011581,Contraindication
DB09322,DrugToDisease,C0020502,Contraindication
DB09322,DrugToDisease,C0018799,Contraindication
DB09322,DrugToDisease,C0235950,Indication
DB09322,DrugToDisease,C0017605,Contraindication
DB09350,DrugToDisease,C0030757,Indication
DB09350,DrugToDisease,C3875321,Contraindication
DB09350,DrugToDisease,C0030759,Indication
DB09350,DrugToDisease,C0030758,Indication
DB09350,DrugToDisease,C0006266,Contraindication
DB01592,DrugToDisease,C0002878,Contraindication
DB01592,DrugToDisease,C0030920,Contraindication
DB01592,DrugToDisease,C1510475,Contraindication
DB01592,DrugToDisease,C0019114,Contraindication
DB01592,DrugToDisease,C0162316,Indication
DB01592,DrugToDisease,C0017160,Contraindication
DB01592,DrugToDisease,C0018995,Contraindication
DB01592,DrugToDisease,C0009324,Contraindication
DB01592,DrugToDisease,C0158996,Indication
DB01592,DrugToDisease,C0151482,Indication
DB11061,DrugToDisease,C0235267,Indication
DB14478,DrugToDisease,C0235267,Indication
DB11061,DrugToDisease,C0022575,Off-label use
DB14478,DrugToDisease,C0022575,Off-label use
DB11061,DrugToDisease,C0332798,Contraindication
DB14478,DrugToDisease,C0332798,Contraindication
DB11061,DrugToDisease,C0023895,Contraindication
DB14478,DrugToDisease,C0023895,Contraindication
DB11061,DrugToDisease,C0018794,Contraindication
DB14478,DrugToDisease,C0018794,Contraindication
DB11061,DrugToDisease,C0014544,Contraindication
DB14478,DrugToDisease,C0014544,Contraindication
DB11061,DrugToDisease,C0235063,Contraindication
DB14478,DrugToDisease,C0235063,Contraindication
DB11061,DrugToDisease,C0684256,Contraindication
DB14478,DrugToDisease,C0684256,Contraindication
DB11061,DrugToDisease,C0013238,Indication
DB14478,DrugToDisease,C0013238,Indication
DB11061,DrugToDisease,C0036974,Contraindication
DB14478,DrugToDisease,C0036974,Contraindication
DB11060,DrugToDisease,C0022575,Off-label use
DB11060,DrugToDisease,C0003850,Contraindication
DB11060,DrugToDisease,C0013238,Indication
DB11060,DrugToDisease,C0340613,Contraindication
DB11060,DrugToDisease,C1956346,Contraindication
DB11060,DrugToDisease,C0017605,Contraindication
DB11060,DrugToDisease,C0264886,Contraindication
DB11060,DrugToDisease,C1739363,Contraindication
DB11060,DrugToDisease,C0235267,Indication
DB11060,DrugToDisease,C0020538,Contraindication
DB11060,DrugToDisease,C0018799,Contraindication
DB11060,DrugToDisease,C0011849,Contraindication
DB11060,DrugToDisease,C0020550,Contraindication
DB00163,DrugToDisease,C0008370,Indication
DB00163,DrugToDisease,C0042875,Indication
DB11110,DrugToDisease,C0003615,Contraindication
DB11110,DrugToDisease,C0029456,Indication
DB11110,DrugToDisease,C0029458,Indication
DB11110,DrugToDisease,C0009806,Indication
DB11110,DrugToDisease,C0011991,Contraindication
DB11110,DrugToDisease,C0020437,Contraindication
DB11110,DrugToDisease,C0152020,Contraindication
DB11110,DrugToDisease,C0022650,Contraindication
DB11110,DrugToDisease,C0036202,Contraindication
DB11110,DrugToDisease,C0022658,Contraindication
DB11110,DrugToDisease,C0014858,Contraindication
DB11110,DrugToDisease,C0020598,Indication
DB11110,DrugToDisease,C0001403,Contraindication
DB11110,DrugToDisease,C0426639,Indication
DB11110,DrugToDisease,C0236124,Contraindication
DB11110,DrugToDisease,C0030920,Contraindication
DB11110,DrugToDisease,C0017181,Contraindication
DB11110,DrugToDisease,C0220981,Contraindication
DB11110,DrugToDisease,C0011880,Contraindication
DB11110,DrugToDisease,C0341677,Contraindication
DB11110,DrugToDisease,C0011175,Contraindication
DB11110,DrugToDisease,C0151714,Contraindication
DB11110,DrugToDisease,C0085681,Contraindication
DB11110,DrugToDisease,C0003851,Contraindication
DB11110,DrugToDisease,C1442839,Contraindication
DB11110,DrugToDisease,C0020502,Contraindication
DB11110,DrugToDisease,C0035410,Contraindication
DB11110,DrugToDisease,C0264716,Contraindication
DB06204,DrugToDisease,C0030193,Indication
DB06204,DrugToDisease,C0033845,Contraindication
DB06204,DrugToDisease,C0027145,Contraindication
DB06204,DrugToDisease,C0018674,Contraindication
DB06204,DrugToDisease,C0028756,Contraindication
DB06204,DrugToDisease,C0347950,Contraindication
DB06204,DrugToDisease,C0030305,Contraindication
DB06204,DrugToDisease,C0037315,Contraindication
DB06204,DrugToDisease,C0221505,Contraindication
DB06204,DrugToDisease,C0009421,Contraindication
DB06204,DrugToDisease,C0235063,Contraindication
DB06204,DrugToDisease,C0030446,Contraindication
DB06204,DrugToDisease,C0242184,Contraindication
DB06204,DrugToDisease,C0024117,Contraindication
DB06204,DrugToDisease,C0004093,Contraindication
DB06204,DrugToDisease,C0005424,Contraindication
DB06204,DrugToDisease,C0740858,Contraindication
DB06204,DrugToDisease,C0151559,Contraindication
DB06204,DrugToDisease,C0034072,Contraindication
DB06204,DrugToDisease,C0014544,Contraindication
DB06204,DrugToDisease,C0023895,Contraindication
DB06204,DrugToDisease,C0001969,Contraindication
DB11132,DrugToDisease,C0019112,Contraindication
DB11132,DrugToDisease,C0028961,Contraindication
DB11132,DrugToDisease,C0018834,Indication
DB11132,DrugToDisease,C0268734,Contraindication
DB11132,DrugToDisease,C0013395,Indication
DB11132,DrugToDisease,C0009806,Contraindication
DB11132,DrugToDisease,C0473223,Contraindication
DB11132,DrugToDisease,C0085682,Contraindication
DB11132,DrugToDisease,C0017168,Indication
DB11132,DrugToDisease,C0013604,Contraindication
DB11132,DrugToDisease,C0022658,Contraindication
DB11132,DrugToDisease,C0027662,Off-label use
DB11132,DrugToDisease,C0030920,Indication
DB11132,DrugToDisease,C0401151,Contraindication
DB11132,DrugToDisease,C0221013,Off-label use
DB11132,DrugToDisease,C0236124,Contraindication
DB11132,DrugToDisease,C0011991,Contraindication
DB11132,DrugToDisease,C0264716,Contraindication
DB11132,DrugToDisease,C0016204,Indication
DB00258,DrugToDisease,C1704431,Indication
DB00258,DrugToDisease,C0020598,Indication
DB00258,DrugToDisease,C0022658,Contraindication
DB00258,DrugToDisease,C0151714,Indication
DB00258,DrugToDisease,C0869150,Off-label use
DB00258,DrugToDisease,C0018790,Indication
DB00258,DrugToDisease,C0011175,Contraindication
DB00258,DrugToDisease,C0022650,Contraindication
DB00258,DrugToDisease,C0042510,Contraindication
DB00258,DrugToDisease,C0022661,Contraindication
DB00258,DrugToDisease,C0011991,Contraindication
DB00258,DrugToDisease,C0018799,Contraindication
DB00258,DrugToDisease,C0151940,Indication
DB00258,DrugToDisease,C0020502,Contraindication
DB00258,DrugToDisease,C0274726,Contraindication
DB00258,DrugToDisease,C0020437,Contraindication
DB00258,DrugToDisease,C0149911,Contraindication
DB00258,DrugToDisease,C0036202,Contraindication
DB09481,DrugToDisease,C0019112,Contraindication
DB09481,DrugToDisease,C0085605,Contraindication
DB09481,DrugToDisease,C0029456,Off-label use
DB09481,DrugToDisease,C0017168,Indication
DB09481,DrugToDisease,C0151723,Indication
DB09481,DrugToDisease,C0037315,Contraindication
DB09481,DrugToDisease,C0022650,Contraindication
DB09481,DrugToDisease,C0020437,Contraindication
DB09481,DrugToDisease,C0032708,Contraindication
DB09481,DrugToDisease,C0020598,Off-label use
DB09481,DrugToDisease,C0011581,Contraindication
DB09481,DrugToDisease,C0473223,Contraindication
DB09481,DrugToDisease,C0018834,Indication
DB09481,DrugToDisease,C0027662,Off-label use
DB09481,DrugToDisease,C0020502,Contraindication
DB09481,DrugToDisease,C0023895,Contraindication
DB09481,DrugToDisease,C0022658,Contraindication
DB09481,DrugToDisease,C0002871,Contraindication
