NodeType: Pathway | PathwayName: Regulation of innate immune responses to cytosolic DNA | PathwayId: R-HSA-3134975
NodeType: Pathway | PathwayName: Regulation of Glucokinase by Glucokinase Regulatory Protein | PathwayId: R-HSA-170822
NodeType: Pathway | PathwayName: Regulation of HMOX1 expression and activity | PathwayId: R-HSA-9707587
NodeType: Pathway | PathwayName: Regulation of HSF1-mediated heat shock response | PathwayId: R-HSA-3371453
NodeType: Pathway | PathwayName: Regulation of Homotypic Cell-Cell Adhesion | PathwayId: R-HSA-9759476
NodeType: Pathway | PathwayName: Regulation of IFNA/IFNB signaling | PathwayId: R-HSA-912694
NodeType: Pathway | PathwayName: Regulation of IFNG signaling | PathwayId: R-HSA-877312
NodeType: Pathway | PathwayName: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) | PathwayId: R-HSA-381426
NodeType: Pathway | PathwayName: Regulation of KIT signaling | PathwayId: R-HSA-1433559
NodeType: Pathway | PathwayName: Regulation of MECP2 expression and activity | PathwayId: R-HSA-9022692
NodeType: Pathway | PathwayName: Regulation of MITF-M dependent genes involved in invasion | PathwayId: R-HSA-9854909
NodeType: Pathway | PathwayName: Regulation of MITF-M dependent genes involved in metabolism | PathwayId: R-HSA-9854907
NodeType: Pathway | PathwayName: Regulation of MITF-M-dependent genes involved in DNA damage repair and senescence | PathwayId: R-HSA-9825895
NodeType: Pathway | PathwayName: Regulation of MITF-M-dependent genes involved in apoptosis | PathwayId: R-HSA-9824594
NodeType: Pathway | PathwayName: Regulation of MITF-M-dependent genes involved in cell cycle and proliferation | PathwayId: R-HSA-9825892
NodeType: Pathway | PathwayName: Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy | PathwayId: R-HSA-9857377
NodeType: Pathway | PathwayName: Regulation of MITF-M-dependent genes involved in pigmentation | PathwayId: R-HSA-9824585
NodeType: Pathway | PathwayName: Regulation of NF-kappa B signaling | PathwayId: R-HSA-9758274
NodeType: Pathway | PathwayName: Regulation of NFE2L2 gene expression | PathwayId: R-HSA-9818749
NodeType: Pathway | PathwayName: Regulation of NPAS4 gene expression | PathwayId: R-HSA-9768759
NodeType: Pathway | PathwayName: Regulation of NPAS4 gene transcription | PathwayId: R-HSA-9768777
NodeType: Pathway | PathwayName: Regulation of NPAS4 mRNA translation | PathwayId: R-HSA-9768778
NodeType: Pathway | PathwayName: Regulation of PAK-2p34 activity by PS-GAP/RHG10 | PathwayId: R-HSA-211728
NodeType: Pathway | PathwayName: Regulation of PLK1 Activity at G2/M Transition | PathwayId: R-HSA-2565942
NodeType: Pathway | PathwayName: Regulation of PTEN gene transcription | PathwayId: R-HSA-8943724
NodeType: Pathway | PathwayName: Regulation of PTEN localization | PathwayId: R-HSA-8948747
NodeType: Pathway | PathwayName: Regulation of PTEN mRNA translation | PathwayId: R-HSA-8943723
NodeType: Pathway | PathwayName: Regulation of PTEN stability and activity | PathwayId: R-HSA-8948751
NodeType: Pathway | PathwayName: Regulation of RAS by GAPs | PathwayId: R-HSA-5658442
NodeType: Pathway | PathwayName: Regulation of RUNX1 Expression and Activity | PathwayId: R-HSA-8934593
NodeType: Pathway | PathwayName: Regulation of RUNX2 expression and activity | PathwayId: R-HSA-8939902
NodeType: Pathway | PathwayName: Regulation of RUNX3 expression and activity | PathwayId: R-HSA-8941858
NodeType: Pathway | PathwayName: Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7  | PathwayId: R-HSA-9824878
NodeType: Pathway | PathwayName: Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation | PathwayId: R-HSA-9828211
NodeType: Pathway | PathwayName: Regulation of TLR by endogenous ligand | PathwayId: R-HSA-5686938
NodeType: Pathway | PathwayName: Regulation of TNFR1 signaling | PathwayId: R-HSA-5357905
NodeType: Pathway | PathwayName: Regulation of TP53 Activity | PathwayId: R-HSA-5633007
NodeType: Pathway | PathwayName: Regulation of TP53 Activity through Acetylation | PathwayId: R-HSA-6804758
NodeType: Pathway | PathwayName: Regulation of TP53 Activity through Association with Co-factors | PathwayId: R-HSA-6804759
NodeType: Pathway | PathwayName: Regulation of TP53 Activity through Methylation | PathwayId: R-HSA-6804760
NodeType: Pathway | PathwayName: Regulation of TP53 Activity through Phosphorylation | PathwayId: R-HSA-6804756
NodeType: Pathway | PathwayName: Regulation of TP53 Degradation | PathwayId: R-HSA-6804757
NodeType: Pathway | PathwayName: Regulation of TP53 Expression | PathwayId: R-HSA-6804754
NodeType: Pathway | PathwayName: Regulation of TP53 Expression and Degradation | PathwayId: R-HSA-6806003
NodeType: Pathway | PathwayName: Regulation of actin dynamics for phagocytic cup formation | PathwayId: R-HSA-2029482
NodeType: Pathway | PathwayName: Regulation of activated PAK-2p34 by proteasome mediated degradation | PathwayId: R-HSA-211733
NodeType: Pathway | PathwayName: Regulation of beta-cell development | PathwayId: R-HSA-186712
NodeType: Pathway | PathwayName: Regulation of cholesterol biosynthesis by SREBP (SREBF) | PathwayId: R-HSA-1655829
NodeType: Pathway | PathwayName: Regulation of commissural axon pathfinding by SLIT and ROBO | PathwayId: R-HSA-428542
NodeType: Pathway | PathwayName: Regulation of cortical dendrite branching | PathwayId: R-HSA-8985801
NodeType: Pathway | PathwayName: Regulation of cytoskeletal remodeling and cell spreading by IPP complex components | PathwayId: R-HSA-446388
NodeType: Pathway | PathwayName: Regulation of endogenous retroelements | PathwayId: R-HSA-9842860
NodeType: Pathway | PathwayName: Regulation of endogenous retroelements by KRAB-ZFP proteins | PathwayId: R-HSA-9843940
NodeType: Pathway | PathwayName: Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs) | PathwayId: R-HSA-9845323
NodeType: Pathway | PathwayName: Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex | PathwayId: R-HSA-9843970
NodeType: Pathway | PathwayName: Regulation of expression of SLITs and ROBOs | PathwayId: R-HSA-9010553
NodeType: Pathway | PathwayName: Regulation of gap junction activity | PathwayId: R-HSA-191650
NodeType: Pathway | PathwayName: Regulation of gene expression by Hypoxia-inducible Factor | PathwayId: R-HSA-1234158
NodeType: Pathway | PathwayName: Regulation of gene expression in beta cells | PathwayId: R-HSA-210745
NodeType: Pathway | PathwayName: Regulation of gene expression in early pancreatic precursor cells | PathwayId: R-HSA-210747
NodeType: Pathway | PathwayName: Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells | PathwayId: R-HSA-210746
NodeType: Pathway | PathwayName: Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells | PathwayId: R-HSA-210744
NodeType: Pathway | PathwayName: Regulation of glycolysis by fructose 2,6-bisphosphate metabolism | PathwayId: R-HSA-9634600
NodeType: Pathway | PathwayName: Tolerance of reactive oxygen produced by macrophages | PathwayId: R-HSA-1222387
NodeType: Pathway | PathwayName: Toll Like Receptor 10 (TLR10) Cascade | PathwayId: R-HSA-168142
NodeType: Pathway | PathwayName: Toll Like Receptor 2 (TLR2) Cascade | PathwayId: R-HSA-181438
NodeType: Pathway | PathwayName: Toll Like Receptor 3 (TLR3) Cascade | PathwayId: R-HSA-168164
NodeType: Pathway | PathwayName: Toll Like Receptor 4 (TLR4) Cascade | PathwayId: R-HSA-166016
NodeType: Pathway | PathwayName: Toll Like Receptor 5 (TLR5) Cascade | PathwayId: R-HSA-168176
NodeType: Pathway | PathwayName: Toll Like Receptor 7/8 (TLR7/8) Cascade | PathwayId: R-HSA-168181
NodeType: Pathway | PathwayName: Toll Like Receptor 9 (TLR9) Cascade | PathwayId: R-HSA-168138
NodeType: Pathway | PathwayName: Toll Like Receptor TLR1:TLR2 Cascade | PathwayId: R-HSA-168179
NodeType: Pathway | PathwayName: Toll Like Receptor TLR6:TLR2 Cascade | PathwayId: R-HSA-168188
NodeType: Pathway | PathwayName: Toll-like Receptor Cascades | PathwayId: R-HSA-168898
NodeType: Pathway | PathwayName: Toxicity of botulinum toxin type A (botA) | PathwayId: R-HSA-5250968
NodeType: Pathway | PathwayName: Toxicity of botulinum toxin type B (botB) | PathwayId: R-HSA-5250958
NodeType: Pathway | PathwayName: Toxicity of botulinum toxin type C (botC) | PathwayId: R-HSA-5250971
NodeType: Pathway | PathwayName: Toxicity of botulinum toxin type D (botD) | PathwayId: R-HSA-5250955
NodeType: Pathway | PathwayName: Toxicity of botulinum toxin type E (botE) | PathwayId: R-HSA-5250992
NodeType: Pathway | PathwayName: Toxicity of botulinum toxin type F (botF) | PathwayId: R-HSA-5250981
NodeType: Pathway | PathwayName: Toxicity of botulinum toxin type G (botG) | PathwayId: R-HSA-5250989
NodeType: Pathway | PathwayName: Toxicity of tetanus toxin (tetX) | PathwayId: R-HSA-5250982
NodeType: Pathway | PathwayName: Trafficking and processing of endosomal TLR | PathwayId: R-HSA-1679131
NodeType: Pathway | PathwayName: Trafficking of AMPA receptors | PathwayId: R-HSA-399719
NodeType: Pathway | PathwayName: Trafficking of GluR2-containing AMPA receptors | PathwayId: R-HSA-416993
NodeType: Pathway | PathwayName: Trafficking of myristoylated proteins to the cilium | PathwayId: R-HSA-5624138
NodeType: Pathway | PathwayName: Transcription from mitochondrial promoters | PathwayId: R-HSA-75944
NodeType: Pathway | PathwayName: Transcription of E2F targets under negative control by DREAM complex | PathwayId: R-HSA-1362277
NodeType: Pathway | PathwayName: Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1 | PathwayId: R-HSA-1362300
NodeType: Pathway | PathwayName: Transcription of SARS-CoV-1 sgRNAs | PathwayId: R-HSA-9682708
NodeType: Pathway | PathwayName: Transcription of SARS-CoV-2 sgRNAs | PathwayId: R-HSA-9694786
NodeType: Pathway | PathwayName: Transcription of the HIV genome | PathwayId: R-HSA-167172
NodeType: Pathway | PathwayName: Transcription-Coupled Nucleotide Excision Repair (TC-NER) | PathwayId: R-HSA-6781827
NodeType: Pathway | PathwayName: Transcriptional  activation of  cell cycle inhibitor p21 | PathwayId: R-HSA-69895
NodeType: Pathway | PathwayName: Transcriptional Regulation by E2F6 | PathwayId: R-HSA-8953750
NodeType: Pathway | PathwayName: Transcriptional Regulation by MECP2 | PathwayId: R-HSA-8986944
NodeType: Pathway | PathwayName: Transcriptional Regulation by NPAS4 | PathwayId: R-HSA-9634815
NodeType: Pathway | PathwayName: Transcriptional Regulation by TP53 | PathwayId: R-HSA-3700989
NodeType: Pathway | PathwayName: Transcriptional Regulation by VENTX | PathwayId: R-HSA-8853884
NodeType: Pathway | PathwayName: Transcriptional activation of mitochondrial biogenesis | PathwayId: R-HSA-2151201
NodeType: Pathway | PathwayName: Transcriptional activation of p53 responsive genes | PathwayId: R-HSA-69560
NodeType: Pathway | PathwayName: Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer | PathwayId: R-HSA-2173793
NodeType: Pathway | PathwayName: Transcriptional and post-translational regulation of MITF-M expression and activity | PathwayId: R-HSA-9856649
NodeType: Pathway | PathwayName: Transcriptional regulation by RUNX1 | PathwayId: R-HSA-8878171
NodeType: Pathway | PathwayName: Transcriptional regulation by RUNX2 | PathwayId: R-HSA-8878166
NodeType: Pathway | PathwayName: Transcriptional regulation by RUNX3 | PathwayId: R-HSA-8878159
NodeType: Pathway | PathwayName: Transcriptional regulation by small RNAs | PathwayId: R-HSA-5578749
NodeType: Pathway | PathwayName: Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors | PathwayId: R-HSA-8864260
NodeType: Pathway | PathwayName: Transcriptional regulation of brown and beige adipocyte differentiation | PathwayId: R-HSA-9843743
NodeType: Pathway | PathwayName: Transcriptional regulation of brown and beige adipocyte differentiation by EBF2 | PathwayId: R-HSA-9844594
NodeType: Pathway | PathwayName: Transcriptional regulation of granulopoiesis | PathwayId: R-HSA-9616222
NodeType: Pathway | PathwayName: Transcriptional regulation of pluripotent stem cells | PathwayId: R-HSA-452723
NodeType: Pathway | PathwayName: Transcriptional regulation of testis differentiation | PathwayId: R-HSA-9690406
NodeType: Pathway | PathwayName: Transcriptional regulation of white adipocyte differentiation | PathwayId: R-HSA-381340
NodeType: Pathway | PathwayName: Transfer of LPS from LBP carrier to CD14 | PathwayId: R-HSA-166020
NodeType: Pathway | PathwayName: Transferrin endocytosis and recycling | PathwayId: R-HSA-917977
NodeType: Pathway | PathwayName: Translation | PathwayId: R-HSA-72766
NodeType: Pathway | PathwayName: Translation initiation complex formation | PathwayId: R-HSA-72649
NodeType: Pathway | PathwayName: Translation of Accessory Proteins | PathwayId: R-HSA-9727281
NodeType: Pathway | PathwayName: Translation of Replicase and Assembly of the Replication Transcription Complex | PathwayId: R-HSA-9679504
NodeType: Pathway | PathwayName: Translation of Replicase and Assembly of the Replication Transcription Complex | PathwayId: R-HSA-9694676
NodeType: Pathway | PathwayName: Translation of Structural Proteins | PathwayId: R-HSA-9683701
NodeType: Pathway | PathwayName: Translation of Structural Proteins | PathwayId: R-HSA-9694635
NodeType: Pathway | PathwayName: Translation of respiratory syncytial virus mRNAs | PathwayId: R-HSA-9828721
NodeType: Pathway | PathwayName: Translesion Synthesis by POLH | PathwayId: R-HSA-110320
NodeType: Pathway | PathwayName: Translesion synthesis by POLI | PathwayId: R-HSA-5656121
NodeType: Pathway | PathwayName: Translesion synthesis by POLK | PathwayId: R-HSA-5655862
NodeType: Pathway | PathwayName: Translesion synthesis by REV1 | PathwayId: R-HSA-110312
NodeType: Pathway | PathwayName: Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template | PathwayId: R-HSA-110313
NodeType: Pathway | PathwayName: Translocation of SLC2A4 (GLUT4) to the plasma membrane | PathwayId: R-HSA-1445148
NodeType: Pathway | PathwayName: Translocation of ZAP-70 to Immunological synapse | PathwayId: R-HSA-202430
NodeType: Pathway | PathwayName: Transmission across Chemical Synapses | PathwayId: R-HSA-112315
NodeType: Pathway | PathwayName: Transmission across Electrical Synapses | PathwayId: R-HSA-112307
NodeType: Pathway | PathwayName: Transport and synthesis of PAPS | PathwayId: R-HSA-174362
NodeType: Pathway | PathwayName: Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus | PathwayId: R-HSA-168874
NodeType: Pathway | PathwayName: Transport of Mature Transcript to Cytoplasm | PathwayId: R-HSA-72202
NodeType: Pathway | PathwayName: Transport of Mature mRNA Derived from an Intronless Transcript | PathwayId: R-HSA-159231
NodeType: Pathway | PathwayName: Transport of Mature mRNA derived from an Intron-Containing Transcript | PathwayId: R-HSA-159236
NodeType: Pathway | PathwayName: Transport of Mature mRNAs Derived from Intronless Transcripts | PathwayId: R-HSA-159234
NodeType: Pathway | PathwayName: Transport of RCbl within the body | PathwayId: R-HSA-9758890
NodeType: Pathway | PathwayName: Transport of Ribonucleoproteins into the Host Nucleus | PathwayId: R-HSA-168271
NodeType: Pathway | PathwayName: Transport of bile salts and organic acids, metal ions and amine compounds | PathwayId: R-HSA-425366
NodeType: Pathway | PathwayName: Transport of connexins along the secretory pathway | PathwayId: R-HSA-190827
NodeType: Pathway | PathwayName: Transport of connexons to the plasma membrane | PathwayId: R-HSA-190872
NodeType: Pathway | PathwayName: Transport of fatty acids | PathwayId: R-HSA-804914
NodeType: Pathway | PathwayName: Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus | PathwayId: R-HSA-159763
NodeType: Pathway | PathwayName: Transport of glycerol from adipocytes to the liver by Aquaporins | PathwayId: R-HSA-432030
NodeType: Pathway | PathwayName: Transport of inorganic cations/anions and amino acids/oligopeptides | PathwayId: R-HSA-425393
NodeType: Pathway | PathwayName: Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane | PathwayId: R-HSA-83936
NodeType: Pathway | PathwayName: Transport of nucleotide sugars | PathwayId: R-HSA-727802
NodeType: Pathway | PathwayName: Transport of organic anions | PathwayId: R-HSA-879518
NodeType: Pathway | PathwayName: Transport of small molecules | PathwayId: R-HSA-382551
NodeType: Pathway | PathwayName: Transport of the SLBP Dependant Mature mRNA | PathwayId: R-HSA-159230
NodeType: Pathway | PathwayName: Transport of the SLBP independent Mature mRNA | PathwayId: R-HSA-159227
NodeType: Pathway | PathwayName: Transport of vitamins, nucleosides, and related molecules | PathwayId: R-HSA-425397
NodeType: Pathway | PathwayName: Transport to the Golgi and subsequent modification | PathwayId: R-HSA-948021
NodeType: Pathway | PathwayName: Triglyceride biosynthesis | PathwayId: R-HSA-75109
NodeType: Pathway | PathwayName: Triglyceride catabolism | PathwayId: R-HSA-163560
NodeType: Pathway | PathwayName: Triglyceride metabolism | PathwayId: R-HSA-8979227
NodeType: Pathway | PathwayName: Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA | PathwayId: R-HSA-450513
